PCROI,20201109,0.65,0.65,0.65,0.65
PCROI,20201109,0.65,0.65,0.65,0.65
PCROI,20201110,0.55,0.55,0.55,0.55
PCROI,20201110,0.55,0.55,0.55,0.55
PCROI,20201112,0.74,0.74,0.74,0.74
PCROI,20201113,0.73,0.73,0.73,0.73
PCROI,20201117,0.9,0.9,0.9,0.9
PCROI,20201118,0.75,0.75,0.75,0.75
PCROI,20201119,0.87,0.87,0.87,0.87
PCROI,20201120,0.91,0.91,0.91,0.91
PCROI,20201123,0.8,0.8,0.8,0.8
PCROI,20201124,1.03,1.03,1.03,1.03
PCROI,20201125,0.83,0.83,0.83,0.83
PCROI,20201127,1.1,1.1,1.1,1.1
PCROI,20201201,0.85,0.85,0.85,0.85
PCROI,20201203,0.93,0.93,0.93,0.93
PCROI,20201207,0.88,0.88,0.88,0.88
PCROI,20201208,1.01,1.01,1.01,1.01
PCROI,20201209,0.83,0.83,0.83,0.83
PCROI,20201210,0.95,0.95,0.95,0.95
PCROI,20201211,0.94,0.94,0.94,0.94
PCROI,20201214,1.02,1.02,1.02,1.02
PCROI,20201215,1.08,1.08,1.08,1.08
PCROI,20201216,1.06,1.06,1.06,1.06
PCROI,20201217,1.06,1.06,1.06,1.06
PCROI,20201218,1.11,1.11,1.11,1.11
PCROI,20201221,1.55,1.55,1.55,1.55
PCROI,20201222,1.14,1.14,1.14,1.14
PCROI,20201223,0.85,0.85,0.85,0.85
PCROI,20201224,0.85,0.85,0.85,0.85
PCROI,20201228,0.86,0.86,0.86,0.86
PCROI,20201229,0.65,0.65,0.65,0.65
PCROI,20201230,0.87,0.87,0.87,0.87
PCROI,20201231,0.81,0.81,0.81,0.81
PCROI,20210101,0.98,0.98,0.98,0.98
PCROI,20210104,0.86,0.86,0.86,0.86
PCROI,20210105,1.0,1.0,1.0,1.0
PCROI,20210106,0.98,0.98,0.98,0.98
PCROI,20210107,1.0,1.0,1.0,1.0
PCROI,20210108,0.88,0.88,0.88,0.88
PCROI,20210111,0.83,0.83,0.83,0.83
PCROI,20210112,0.85,0.85,0.85,0.85
PCROI,20210113,0.87,0.87,0.87,0.87
PCROI,20210114,0.89,0.89,0.89,0.89
PCROI,20210115,0.94,0.94,0.94,0.94
PCROI,20210118,1.22,1.22,1.22,1.22
PCROI,20210119,0.75,0.75,0.75,0.75
PCROI,20210120,0.62,0.62,0.62,0.62
PCROI,20210121,0.78,0.78,0.78,0.78
PCROI,20210122,0.8,0.8,0.8,0.8
PCROI,20210125,0.72,0.72,0.72,0.72
PCROI,20210127,0.86,0.86,0.86,0.86
PCROI,20210128,2.14,2.14,2.14,2.14
PCROI,20210129,2.05,2.05,2.05,2.05
PCROI,20210201,0.86,0.86,0.86,0.86
PCROI,20210202,0.68,0.68,0.68,0.68
PCROI,20210203,0.6,0.6,0.6,0.6
PCROI,20210204,0.71,0.71,0.71,0.71
PCROI,20210208,0.56,0.56,0.56,0.56
PCROI,20210209,0.68,0.68,0.68,0.68
PCROI,20210210,0.63,0.63,0.63,0.63
PCROI,20210211,0.72,0.72,0.72,0.72
PCROI,20210215,0.65,0.65,0.65,0.65
PCROI,20210216,0.73,0.73,0.73,0.73
PCROI,20210217,0.79,0.79,0.79,0.79
PCROI,20210218,0.76,0.76,0.76,0.76
PCROI,20210219,0.83,0.83,0.83,0.83
PCROI,20210222,0.85,0.85,0.85,0.85
PCROI,20210223,0.75,0.75,0.75,0.75
PCROI,20210224,0.91,0.91,0.91,0.91
PCROI,20210225,1.22,1.22,1.22,1.22
PCROI,20210226,2.72,2.72,2.72,2.72
PCROI,20210301,1.88,1.88,1.88,1.88
PCROI,20210302,1.22,1.22,1.22,1.22
PCROI,20210303,0.87,0.87,0.87,0.87
PCROI,20210304,0.99,0.99,0.99,0.99
PCROI,20210305,1.35,1.35,1.35,1.35
PCROI,20210309,0.95,0.95,0.95,0.95
PCROI,20210310,0.68,0.68,0.68,0.68
